x1,x2,x3,x4,x5,x6,y
-2.09378,1.50521,-0.51521,1,2.23055,-0.68879,-8.63955
-0.83738,0.66441,0.12065,1,4.05915,-0.62377,1.72313
-0.75172,-0.54832,-0.35161,1,3.11321,-1.50757,-1.9695
2.17083,-1.30698,-0.40843,1,4.28432,0.93068,2.58112
-2.453,0.55993,0.65949,0,2.94093,1.92785,-6.16251
0.72809,-0.97536,-0.763,0,0.74446,-0.96262,2.29795
-0.01223,-0.70607,-1.33266,1,2.16665,-2.35123,-3.04126
-0.25418,-1.02193,-0.73364,1,2.1386,1.13551,-1.01727
2.20156,-0.24851,-0.26292,1,4.57917,-0.41442,-2.65703
-0.95987,-0.2381,-0.82034,0,0.6788,0.71003,-0.61331
-2.94314,-0.70796,-0.85014,0,1.72185,2.53998,-11.98088
1.70284,1.39334,1.55042,1,3.91348,0.92433,5.22309
-0.32473,1.89159,0.22044,1,4.11103,0.88896,0.25014
2.96601,1.34274,1.42772,0,4.00591,1.23606,-3.66609
0.56902,1.25647,0.80839,0,2.06882,-0.92937,0.21171
-0.14299,0.41346,0.18086,0,3.25084,-0.3352,2.38027
0.26691,-0.41008,-0.86728,0,1.66075,-0.46612,0.26163
1.97263,1.75926,1.83049,1,3.42879,1.30825,5.94845
-0.48067,0.29208,0.96746,1,3.93663,1.22552,4.61024
2.34792,-0.16044,-0.49669,0,1.67417,1.41091,0.78945
-0.24983,-0.6517,-0.84603,0,0.49588,1.18433,-0.43787
2.71402,-2.23918,-0.92533,0,1.40069,1.34307,1.29308
1.75608,-0.41453,-1.0447,1,2.11025,-0.11907,-3.53916
0.76069,-0.07909,0.61305,0,1.22009,-0.48515,2.21633
-0.14472,-0.87519,0.38605,1,3.18219,1.47939,1.01287
-2.8203,0.14905,-0.25824,1,1.17968,0.13424,-10.30494
-2.45148,0.03811,0.22102,1,4.19077,-0.49014,-6.68892
-2.37738,-0.7556,-1.43164,1,3.40075,-1.00415,-13.92934
2.5472,0.5823,0.41197,1,3.72899,-0.25843,6.29867
-1.76528,1.33578,0.99046,1,3.90016,-0.00013,-4.02952
0.49231,0.55963,0.59115,0,3.70015,-0.25484,4.26079
-0.30125,0.57602,1.16855,1,1.29613,-0.60562,5.17317
0.50048,-0.11663,0.41732,1,3.87991,-0.38672,2.75214
1.50977,-0.11907,-0.35647,0,3.67083,-1.37139,1.3624
2.37195,-1.62036,-0.90411,1,1.98027,0.65135,0.83969
-2.61613,-1.4818,-1.20618,0,3.17173,0.42942,-10.71973
-1.23853,0.9499,1.35065,0,3.82008,1.02037,-1.91253
1.73158,0.29106,0.23812,0,2.68345,-0.87605,2.64367
1.10289,-1.32905,-2.59422,0,1.44435,-0.77316,6.35538
-2.40346,-0.75535,-1.6144,0,1.63174,-0.36302,-10.28781
1.00276,-1.05248,-1.40643,1,0.07336,0.32486,-1.91622
-1.99862,-0.32495,-0.82308,0,0.86285,1.04077,-6.45201
-0.83576,-0.43853,-1.27551,1,1.31359,-1.15544,-4.81791
0.31548,-1.27059,-1.00532,1,3.91219,-2.70505,0.76139
-0.46152,-0.86664,-0.28259,1,4.73457,0.16333,-1.04805
1.17401,-0.33688,0.91844,0,0.06842,0.53232,1.63923
-0.8852,0.08783,-0.4571,1,2.10157,-0.04001,0.68462
-0.62581,0.30971,1.82701,0,3.23188,0.03413,-0.02596
0.82644,-0.06725,0.18634,1,0.95983,0.39751,5.49293
1.41922,0.462,-0.4346,0,2.18997,-0.75291,5.22582
1.38914,0.7856,2.43229,1,2.94611,-1.35514,9.89149
-1.3748,0.64389,-0.39795,1,3.42974,0.3202,-2.50251
-1.5433,-0.72865,-0.93037,0,0.04247,0.32895,-2.93482
0.34071,1.3763,1.59078,1,0.53491,0.67318,5.11764
-1.50491,-0.57819,0.11438,1,3.56342,0.03993,-5.12977
-0.80109,1.68391,0.26667,1,2.21999,-1.48228,-1.01326
-1.93221,1.4702,1.24601,0,2.34962,0.56505,-6.63058
-1.65823,0.33065,0.59602,0,1.29086,1.38056,-1.37664
2.71365,-0.19925,-0.35986,1,3.43455,1.11304,0.65356
1.00909,-1.17804,-0.08912,1,3.34301,-0.48766,2.92921
2.97282,-0.36289,-2.00628,1,3.9587,0.83028,-6.74363
-2.34023,-0.55803,-0.40382,0,4.03986,1.68117,-9.64268
0.51353,1.06993,1.07703,0,0.72828,-1.38254,1.39792
-1.86373,0.63552,0.42352,0,1.16995,0.29193,-4.66192
-0.72818,-1.65417,-1.36315,1,2.33357,0.68493,-2.53853
-2.17948,-0.19105,0.97437,0,1.91327,-0.36978,-9.17437
-0.1063,0.76473,0.46411,0,0.0367,-0.16154,2.65828
0.29701,-0.00355,-0.03964,0,2.08772,0.09816,1.91824
2.87145,-2.23533,-1.7421,0,3.85888,0.08891,1.13267
1.73723,-2.25112,-2.31464,0,4.90588,-0.03195,2.0011
0.13345,0.86474,-0.17113,1,3.99909,-0.06626,2.69835
-2.85509,0.38565,0.50238,0,1.25898,-0.76525,-11.24917
-2.57654,-1.2233,-2.20328,0,4.82421,0.14765,-8.59429
-2.69398,0.58505,0.78739,1,2.52965,1.04509,-5.19187
-1.38267,-0.03584,0.34949,1,1.56726,0.31238,-2.16271
-1.19191,-0.41706,-1.35484,0,2.39703,2.42967,-3.84769
1.91854,0.66073,1.16641,0,1.51881,1.56343,4.68709
-1.34744,-0.02881,0.05938,1,1.05404,0.83092,-1.87842
2.41349,-0.5573,0.09666,1,2.69207,-0.41156,0.08677
0.57456,0.70083,0.12735,0,4.39729,0.31962,3.88179
-1.36736,-0.79921,-0.50248,0,1.06668,-1.10363,-4.17716
1.55655,0.27686,0.9811,1,1.85826,0.47013,5.30223
2.72198,-2.04509,-1.55018,0,3.81452,-0.71514,-0.69235
-1.72642,-0.01531,2.8026,0,1.87639,-1.0462,-9.10749
-2.99725,1.1779,0.78848,1,4.76678,-1.85834,-11.37216
2.77554,-1.9929,-2.06553,0,1.79123,-0.52997,5.35168
0.55646,-0.2737,1.10387,0,2.3021,0.36868,0.94844
0.68399,-2.33787,-3.23454,1,1.08345,1.13647,-6.58568
-1.1953,0.94073,1.22485,0,1.99662,0.22806,-1.90597
-0.04293,-1.21831,-1.30086,0,1.23282,0.79667,2.49278
1.63973,0.69517,1.09307,1,2.33115,-0.24025,10.17935
2.59523,-0.99857,-0.52797,0,1.51821,-0.81597,2.3842
-2.50476,-0.23081,-1.03959,0,3.83617,-0.11777,-8.83878
-0.87673,0.07092,-0.40147,1,4.49332,0.51459,-2.31018
0.66055,-1.57503,-1.06593,0,0.75097,2.30331,3.85909
1.3767,0.40002,0.5506,1,0.54313,-0.22906,1.62245
-0.93084,0.52984,0.15738,0,2.92858,0.37673,-0.12807
-1.42427,0.91519,1.23922,0,2.49195,-1.46044,-3.20753
0.08386,-1.22995,0.08832,0,2.08047,-1.39303,2.30506
2.66679,-0.04455,0.3852,1,4.75752,-1.36464,0.26374
0.10846,2.33713,1.98693,1,0.15983,0.29045,7.49699
1.36516,1.18791,0.60637,1,3.25958,-0.13421,4.33454
-1.13658,1.94091,2.1895,1,4.83632,-0.19359,3.38291
0.18609,0.94819,1.87959,1,2.60033,-1.17964,6.29172
-1.02202,0.97934,1.25227,1,3.82049,0.08171,2.11412
0.69601,-1.26583,-1.41369,0,0.88921,1.62533,3.15273
-2.89745,0.73089,0.09888,1,2.79645,0.64437,-11.84801
1.29557,-2.39207,-0.4501,1,3.65538,2.38868,0.71292
2.25052,1.22756,1.42652,0,0.22623,0.0534,-1.05568
2.96894,1.12648,-0.43195,0,3.66389,1.11181,-1.82645
-0.06283,-1.38285,-1.85845,1,2.23742,-1.12224,-1.88457
0.46211,-0.42049,-1.04883,1,4.88592,1.06855,-1.70725
0.31808,0.1735,0.02679,1,1.30738,1.21539,2.90748
-2.64387,0.16009,-0.32795,1,3.86197,0.42686,-11.9766
2.67691,-0.06385,0.8386,0,0.82237,-0.73305,-0.58367
0.59307,2.00221,0.91875,0,4.10032,1.2705,2.65779
0.95178,-0.02836,-0.121,1,3.6045,2.10451,2.69798
2.42717,-0.3374,-0.286,0,3.20368,-0.23783,16.43777
-1.46473,-0.52484,-0.90741,0,2.62961,-1.65734,-5.52955
2.29083,1.77324,0.92968,0,0.19892,-0.421,-0.17293
1.80853,0.74761,0.14405,0,0.25565,0.96063,3.02412
2.59402,0.74088,0.77502,0,1.20436,-1.81589,1.43358
-1.08929,-0.45627,0.15676,1,2.20953,0.70022,-2.25548
1.18821,1.39041,-0.0876,0,1.36285,-0.04767,0.75298
1.53135,0.71753,-0.05416,0,1.77943,0.96205,4.6522
-0.07399,-0.06236,0.503,0,3.18857,-1.1248,1.05846
-1.03661,2.15538,1.09177,0,0.43806,-0.60321,-0.93905
1.41708,0.1214,0.61611,0,4.05598,0.46852,2.09315
-2.84727,-2.3362,-1.39373,0,0.88954,-0.15878,-14.34311
-1.53922,-0.52292,0.07224,0,3.25263,0.09503,-5.08923
2.4922,-1.32442,0.19968,0,1.50498,-2.42678,4.99209
2.6614,-0.2011,1.27189,1,4.38601,-0.46052,3.3475
1.88937,-0.9489,0.08955,0,0.07037,-2.56768,1.02891
0.57769,-0.19456,0.16077,0,3.38486,-0.47818,1.34793
0.11745,0.03118,-0.03258,1,2.32348,-1.46417,1.63407
0.95448,0.16556,0.31303,1,1.73111,1.093,3.95122
-2.17214,0.54886,1.44484,0,2.65566,0.77512,-4.60564
0.19429,-0.9782,-0.44491,0,3.13444,1.15127,1.70141
1.92296,0.04217,1.11705,1,0.09717,-0.18903,3.79062
2.51697,1.07528,-0.16691,0,0.30348,1.63399,0.41453
1.76413,-0.31371,-0.35033,0,4.52585,0.97304,1.89716
-2.11747,-0.63767,-0.39138,1,3.11657,0.89883,-9.99086
0.97297,0.08314,0.68798,1,2.73104,-0.93339,5.44239
-1.92041,0.10553,-0.94315,1,4.46514,-0.67151,-5.23879
0.45139,0.31116,-0.22883,0,1.82066,-1.29277,2.54641
1.05363,-0.00219,0.63055,1,3.44124,-1.70619,2.79266
-2.4023,0.62073,0.90038,1,0.574,-1.56401,-4.60159
0.97048,0.40597,-0.46172,1,3.7439,0.54905,2.13674
-2.79587,0.82819,-0.78806,1,3.10924,-1.51177,-12.55599
-0.15541,1.06786,1.36486,1,3.84309,2.16084,4.40015
-2.64573,-0.4066,-0.51542,1,2.2331,-0.86278,-12.59325
-2.49714,-1.63513,-1.27175,1,3.22459,-0.18517,-8.25484
0.30963,-1.26109,0.27095,0,2.38928,0.41568,2.79273
1.52498,0.29339,-0.71607,0,4.23829,1.23567,4.93341
2.62572,0.85452,0.76063,0,3.12249,-1.33424,1.27566
-2.04956,-0.96161,-0.4545,1,0.44171,-1.25808,-6.63835
-1.40593,-0.72393,-1.62204,1,2.26017,0.0616,-5.57998
0.78872,0.14246,-1.53453,0,0.40062,0.52897,4.00658
-0.44877,-1.42179,-0.5803,1,3.22039,-0.06677,0.32938
1.20581,1.95414,1.49147,0,1.53471,1.57307,3.6303
1.49393,0.35652,0.13755,0,1.05296,-0.28406,5.81542
2.08729,-0.21187,-0.26,0,2.72654,1.46893,1.00212
0.2195,-0.09986,-0.55928,1,3.69683,-0.99026,-0.03787
0.81116,-0.76698,-0.38585,0,1.65143,0.19485,1.08261
-0.10427,0.36295,0.75556,0,1.084,0.00522,2.29382
-1.84962,0.85755,0.47029,0,0.84775,-1.66332,-1.29853
2.72487,-2.36204,-1.93843,1,3.26292,-1.07535,-4.75942
0.15898,1.21155,1.93321,0,1.52167,0.5768,0.95529
-0.41202,0.02492,-0.48426,0,2.94896,0.31641,2.88631
1.1578,-0.64842,0.19117,1,1.84468,0.71699,1.48341
2.42704,1.42404,0.7623,1,2.6241,1.0597,2.89351
-0.80207,-0.12897,0.63402,1,2.2203,-2.1546,0.72382
1.80844,-0.84572,0.06033,0,2.63147,1.91402,1.51623
-0.02941,0.52161,0.72694,0,2.45507,-1.26577,2.90284
-2.5482,-0.46758,-0.55244,1,2.0395,-0.21689,-11.09202
2.14766,-0.19619,0.29186,1,1.49612,0.36254,3.6916
0.92702,-0.85905,-0.26254,0,4.91658,2.13308,1.10833
-2.36315,-1.71575,-1.16631,0,1.76139,0.96705,-5.55724
0.05177,-0.77228,-1.76297,0,1.24068,0.40421,0.87539
1.18185,0.45786,0.41983,0,3.17926,-0.11117,7.39371
-1.32967,-1.07475,-1.07674,0,4.13097,1.30327,-2.04074
0.81001,0.65715,-0.86403,0,4.21231,0.76097,3.59279
2.77595,-0.46596,-0.24712,1,3.31056,0.0494,-1.42061
-1.85094,0.75094,-0.47281,0,3.64046,-1.90559,-14.57442
1.37881,0.1725,-0.69425,0,1.77192,-0.09739,1.11271
-2.70878,-1.55365,-0.7891,0,1.6779,0.49772,-9.47561
0.58439,-2.04382,-1.18902,0,3.43758,-0.63294,3.02515
0.00213,-0.29422,-0.10772,0,1.16828,0.34994,0.34426
2.63747,0.4861,-0.91076,1,3.40813,-0.75485,2.25021
2.66076,1.19582,1.14773,1,0.14975,1.39821,-1.44084
2.82333,-0.91103,-0.7272,1,0.81243,-2.02987,-1.94345
-2.84929,-0.74174,-0.23712,0,4.09811,0.22003,-16.74006
-1.99016,0.1467,-0.25742,1,3.83181,-0.23123,-6.83901
-1.68761,0.36474,-0.08169,0,2.17412,-1.01303,-3.27086
1.19578,-1.19545,-1.45618,0,0.25183,0.3226,4.58075
-1.61369,-0.50931,-0.62958,0,2.00489,0.82358,-4.79846
-0.13933,0.49787,1.07521,0,3.32769,1.23833,2.14369
-1.09296,-0.94581,-0.83852,1,0.14547,1.6452,-4.54469
-1.09385,0.43499,-0.12359,0,2.87483,-0.22138,-0.01316
1.66785,0.88545,0.87616,1,2.68919,-0.35674,4.49571
2.75127,0.87638,0.36773,1,3.45153,-0.23678,4.22358
-1.50255,0.39775,0.57184,1,2.15765,-1.12147,-2.53671
-0.39351,0.91782,-0.07765,1,4.10844,0.64592,1.93806
-1.46315,0.54614,0.49361,0,1.89427,1.73662,-2.15166
-0.87399,0.37781,0.03783,0,0.24576,-0.93685,-0.41303
-2.3632,-0.30233,-0.35302,0,4.25569,0.3764,-10.43467
-2.06157,0.60625,0.7314,0,0.51258,-0.23357,-3.38995
-2.41334,-0.20571,-0.5425,1,4.02855,-1.33835,-9.43069
0.55086,-0.0429,-0.18,0,1.86676,2.0605,1.57833
-1.32058,-0.82214,0.66663,1,3.12255,1.5235,-0.89115
2.05624,-0.07939,-0.13316,0,4.6154,1.85637,-0.42504
-1.55645,-0.04371,-0.34008,1,2.85156,1.17181,-2.46476
-2.01939,-0.78224,-0.39757,1,0.89033,-0.1527,-9.66964
-2.26721,-0.07896,-0.19528,1,3.00624,-0.30928,-10.59126
-1.25704,0.21837,-0.15633,0,0.30069,-0.80778,0.22383
-0.59067,1.73414,1.63706,0,4.80537,-0.41657,-1.89543
0.50853,0.62998,0.81939,1,0.28054,-0.5776,5.93088
1.61828,-0.60694,-0.92671,1,3.2482,1.08905,-0.22732
-1.30322,-0.36059,-0.25813,1,2.5633,0.00025,-4.72222
-1.04079,-0.70807,0.05895,1,2.69008,-0.7447,-0.2917
1.96534,0.10972,1.3411,0,3.8204,0.77571,3.38787
2.09741,1.61429,0.95084,0,3.47298,-0.09482,2.45511
1.06509,-1.34996,-1.52556,1,3.15701,0.43784,-0.08897
2.64989,0.07886,1.22288,1,3.02163,1.10632,5.0822
-1.2538,-0.33073,-0.35134,0,3.81602,-0.8871,-3.12117
-0.98873,-0.40956,0.36992,0,4.19151,0.77614,-3.52511
-1.29408,0.54937,0.10432,1,0.20551,-0.70031,-0.65755
-0.02863,0.69769,2.02635,1,1.04487,0.1762,7.76685
0.46092,-0.51526,0.9598,0,2.58531,1.35863,1.6786
0.90856,1.0062,1.17182,1,2.14745,-0.36018,8.1311
0.97468,0.08106,-0.06368,1,2.1719,-0.44623,2.5781
-2.40437,0.80329,0.00355,0,0.18166,-0.84359,-9.55681
2.64589,1.25334,1.1114,1,4.88399,1.18641,2.69109
1.75014,-0.38461,0.10246,0,0.4432,0.86582,0.13383
1.60722,0.36582,-0.37164,1,0.80412,1.54702,4.06433
-2.50007,0.5788,1.17002,0,2.60131,0.45802,-6.21395
0.97081,-0.40325,1.61569,1,0.78638,0.5872,4.64932
1.0758,0.05238,1.29809,0,1.19952,-1.15999,2.68583
1.5953,-0.61865,-0.36279,1,1.76158,-0.69926,0.09633
0.02755,-0.20294,0.929,0,4.10289,0.18363,1.96383
2.71655,0.36005,-0.75376,0,4.44646,1.28745,1.75668
-0.74031,0.78547,0.51566,0,2.62509,0.13972,0.56923
1.68519,-0.54285,-0.37434,1,4.43694,-0.58314,-0.85828
-2.82316,0.29084,0.19054,0,4.08828,0.46291,-9.22399
2.1519,-0.32316,-2.23475,0,2.0427,-0.92954,1.27796
2.91801,1.59619,1.24472,0,4.1401,-1.32232,0.36063
2.88614,0.98439,0.83855,0,3.46853,-0.2679,3.9532
-1.19072,1.87513,1.04557,0,1.99716,0.59211,-7.88649
-2.43885,0.98169,0.33304,1,3.08673,0.37943,-7.68714
-0.04566,1.09243,-0.04354,0,0.67264,-0.16534,-16.56647
-0.04527,-0.31377,-0.92972,1,4.70944,-0.18189,-2.26681
-2.01824,-1.24736,-0.57353,0,2.48687,0.63083,-5.17062
2.34958,0.56278,-0.35992,1,1.41625,1.52378,1.53031
0.22489,0.8403,1.37859,0,1.60599,-1.86072,1.83955
-2.86654,0.40106,0.35645,1,3.22505,-2.35916,-8.53264
0.11176,0.48975,1.25662,1,1.94065,-0.22856,6.12812
2.77032,-2.1718,-1.4228,0,4.37339,-0.2766,0.73974
-0.0419,-1.80851,-0.08672,1,0.59168,0.33695,2.33353
1.21753,-0.51164,-1.30066,0,4.48028,1.35073,0.48323
0.52223,-1.764,-0.53895,0,0.04443,0.34739,4.37362
2.75618,0.97342,1.42104,0,4.81764,-1.03474,2.15841
2.42928,0.59295,-0.33689,0,3.23006,-0.16775,3.43997
-2.79437,-0.18676,-0.2857,1,0.34257,-0.52916,-3.00309
2.33888,0.30143,0.48609,1,0.44191,0.1997,4.0109
-0.74642,-0.97276,-2.28275,1,0.1406,0.66134,-6.68671
0.72455,1.39788,-0.50892,0,2.3847,0.95387,1.30355
-1.45494,-0.56307,0.8754,0,0.07757,-1.27461,-3.77856
1.56303,-0.57294,0.04082,0,4.10666,0.44115,1.81824
2.27496,1.33377,1.17825,1,3.30878,-0.06775,3.81565
1.57748,1.82434,1.28876,0,3.89447,-0.32512,1.09301
-1.60065,1.27693,0.96806,1,1.32481,-2.81208,-1.52908
0.2412,0.25693,1.17078,0,4.97907,-0.9087,3.59014
-0.02321,1.36355,0.30868,1,0.26238,-0.03773,0.88152
2.8091,-0.59453,0.53506,0,1.46792,-1.9093,-1.635
0.58932,-0.30541,0.47018,0,2.55955,0.05161,0.29728
-2.87484,-0.82067,-1.54736,1,3.48415,1.42807,-19.06029
1.62912,0.19089,-0.93872,1,2.73324,1.36722,3.4523
-1.25705,1.04446,1.41648,0,2.49314,0.46725,-2.00105
0.98297,-0.09451,0.1208,0,1.74643,0.84979,1.9007
0.37769,0.18519,1.33398,1,2.84674,-1.20031,6.54154
-1.75733,-0.49045,-1.89816,0,0.29129,0.47131,-4.98255
-2.42611,0.24812,0.2604,1,1.23957,-1.58457,-8.33899
-1.24505,-0.30274,-0.31755,1,3.21007,-0.8672,-4.46363
0.23564,-0.03175,0.60295,1,4.70184,-0.88504,2.86335
0.54041,1.31929,1.31802,0,0.18067,0.37812,0.84684
-0.80737,0.57982,1.05013,0,2.02502,0.74384,1.16535
0.79108,-0.76162,-0.9487,1,3.17632,1.75187,0.2721
2.67187,-0.61454,-1.77839,0,0.59775,0.77118,-1.43895
0.1913,-0.00377,-0.91053,0,2.67731,-0.27056,1.62097
-0.77801,-0.11335,-0.53807,0,2.42149,-0.42014,4.82784
0.37066,-1.18475,-0.07599,1,0.5221,0.50915,2.75864
2.18791,0.30053,-0.26097,1,4.06913,0.28051,1.44754
2.94741,1.25898,1.59331,1,3.32256,-0.58404,0.95292
-1.1454,-2.38669,-2.37524,1,0.83949,0.85814,-9.72772
-1.4441,0.75934,1.28278,0,4.41039,-0.52161,-1.68982
2.86675,1.3271,0.23697,1,0.06528,-0.54882,0.32331
-2.18564,-0.8432,-0.7566,0,2.95741,-0.15347,-9.44586
-1.33372,-0.60483,-0.25655,1,4.89085,-0.21403,-5.95525
0.94706,1.16544,0.28577,1,2.27026,-0.08037,2.99936
0.24869,-0.77095,-0.03164,1,0.69922,1.04337,0.54643
2.74953,0.21653,-0.71064,0,4.56556,0.25564,2.10479
2.97146,0.81408,0.1377,0,4.13076,-0.63577,0.99544
-1.95465,1.17715,0.85748,0,3.67392,-0.58641,-6.97662
-2.38577,-1.30809,-1.40664,1,2.28684,1.22746,-12.12867
-0.31933,0.78612,-1.14149,1,4.23865,1.1496,0.17989
1.13834,-0.31767,-0.04185,1,4.99177,-0.22552,0.48482
-0.13397,0.84505,0.56247,1,3.47087,-1.70696,3.56804
2.94553,1.58754,0.82045,0,1.27123,-0.85389,0.70119
1.95321,-0.26503,-0.37027,0,2.1452,-1.37996,1.39666
0.52968,-0.56246,-1.03119,0,4.55161,-0.18998,1.43169
2.88513,0.47617,0.76045,0,1.48828,0.25095,3.05897
2.87728,-0.79158,-1.12939,0,1.35547,0.81179,-2.74956
2.90622,1.26141,0.48696,0,3.06392,-0.7817,-1.1755
2.55629,-1.49613,0.14888,0,0.34984,-1.24964,5.49797
0.63784,-1.2528,0.00604,1,4.34044,-0.27551,4.24205
-1.6373,1.52286,1.4395,1,3.02929,1.78105,-2.13283
-0.9148,-0.67402,0.46368,0,1.82045,0.4499,-3.41849
1.3188,-2.01361,-1.0769,0,3.08501,1.06609,1.74332
-2.04716,0.92852,0.05176,1,4.98591,-0.65445,-5.49251
-2.7929,0.63864,0.29341,0,0.97831,-0.13972,-6.64429
-2.35791,0.56519,1.436,0,4.66708,-0.39311,-8.43497
-2.64449,1.79532,2.26335,0,4.93707,0.84772,-9.19545
0.98233,-0.74333,-0.46657,1,3.72852,-2.23374,-0.63027
-0.54417,1.46422,2.75382,0,0.9627,0.82468,-1.07101
2.21837,-1.60549,-0.62529,0,1.08851,0.21954,2.3339
-2.38747,-1.15419,-0.96773,1,0.65648,-0.29222,-5.55782
-1.67679,-0.27653,-0.15742,0,1.11363,-1.56034,-3.75879
-0.09688,1.8839,1.41928,1,3.0129,0.0178,4.42495
-0.24772,-0.03496,0.3122,1,2.00788,0.07395,2.42404
-1.33351,0.08561,-0.21295,0,2.63228,-0.20729,-1.98879
-2.86673,0.42808,0.76802,0,0.28185,0.11969,-9.85319
2.27034,-1.19943,-0.96673,0,3.84507,-0.35327,2.37667
0.88367,0.13353,0.69834,1,1.3805,-0.3458,3.15647
-0.60887,-0.24364,-0.3615,0,3.61734,-0.87878,-2.17337
-1.53384,-0.44864,0.3441,0,2.28951,1.98581,7.97634
-1.86303,-0.58076,-0.20375,0,4.30841,-0.24382,-6.25391
-1.41399,-0.54246,-1.47099,0,1.14158,-0.98429,-3.86371
1.39779,-0.49674,-1.21435,0,3.99807,-0.78627,1.03955
-1.91356,0.00062,-1.64993,0,3.13853,1.48601,-6.28456
-1.44562,1.87442,1.59474,1,4.62888,0.45233,0.66764
1.42026,2.05605,1.18459,0,3.06401,-0.26894,3.0566
-0.20686,-0.46027,-1.60022,0,2.70005,-0.31744,-0.43245
2.57132,-0.7785,-1.0177,0,1.50858,1.46219,1.78877
-2.7508,-0.34748,0.27857,0,3.15813,0.82943,-13.22812
2.70693,0.58557,0.32551,0,3.36662,-0.22182,2.72349
0.30637,-0.49048,-0.8832,1,4.32967,-1.50903,-2.94945
-2.72962,1.08877,0.50499,0,2.86034,-0.84792,-13.01017
0.00805,-0.24948,0.61661,0,1.54408,-0.27538,0.81153
1.45031,-0.53381,0.99538,0,0.68871,-1.24597,2.01354
1.38838,0.24886,0.09503,1,3.0578,-0.71064,3.98327
0.27076,-1.34083,-0.2265,0,3.76207,0.49582,3.03393
1.38865,1.43723,0.57347,0,2.04453,1.23341,1.35338
0.82418,-2.38433,-1.94622,0,2.13205,-1.42612,1.23482
-1.5706,-3.10737,0.00986,0,3.18767,0.61946,-3.44028
1.8262,-2.13007,-2.32301,0,4.70553,1.18103,1.54258
-0.66999,-0.18064,-0.93297,0,3.03367,-0.26137,-0.59741
-1.43927,2.52619,0.87476,0,2.85242,-0.87806,-1.4017
-0.16596,-0.9281,-0.37177,1,4.59283,0.06591,-0.70403
-1.23597,-1.11175,-1.12485,0,1.1854,-0.47162,-2.8085
-2.84419,-1.51505,-0.72068,0,1.52611,0.97225,-10.27203
-1.80362,-0.0822,0.51086,0,3.94986,0.50779,-3.19584
-0.7485,-0.79359,-0.03793,0,2.23475,1.20427,-0.75372
0.87418,-0.78476,-1.00793,1,4.70423,-1.47511,-0.75552
-2.60276,-0.40807,-0.04273,1,2.90101,-2.03084,-9.80501
0.8103,0.1576,-0.04288,0,2.60845,-1.14676,3.51854
1.54121,-0.8704,-1.43546,0,2.2747,-0.69442,1.20483
2.84327,0.09734,0.65118,0,1.95082,0.08868,-1.83159
0.25423,-1.47993,-1.66425,0,2.8258,0.44309,2.80752
-1.1615,-1.87823,-1.82622,0,4.15246,-0.23319,-0.81495
0.38288,0.4792,0.81397,0,3.26105,1.41197,3.93335
1.04491,-0.62521,0.77007,0,3.09094,0.99833,2.03245
2.47129,-1.8738,-0.98217,0,2.738,-0.29814,2.31402
-0.59891,0.21766,-0.16367,0,3.17629,-1.04516,0.97168
-2.50753,1.54825,0.67742,1,3.8855,0.37908,-9.59501
-0.02531,1.07514,-0.39966,0,1.32029,-0.54567,1.42002
2.31412,0.97963,1.15348,0,2.34662,0.66277,1.91602
-0.58333,0.63008,1.64039,1,0.56017,-1.24312,5.07463
-1.6339,0.52173,0.28151,0,4.86028,-1.57398,-2.5589
-1.28365,0.86094,2.18236,1,4.58618,-0.01587,4.22264
2.54784,1.26952,1.88138,0,3.17152,0.73611,3.14095
-1.02336,1.29702,1.63788,1,1.53568,-0.34684,2.72745
0.81973,0.30793,0.39807,0,0.5319,0.64018,3.04568
1.65711,-2.18862,-0.76764,1,2.40735,1.80355,0.12781
-1.48932,-0.08607,-0.84801,0,0.50926,-0.34839,-3.87833
-2.65171,0.49995,0.07509,0,2.12331,0.52862,-7.91254
-1.84913,0.21934,-0.7533,0,3.26933,0.60687,-3.50557
0.15862,0.32617,0.1484,0,2.17483,0.86163,3.11679
1.76109,0.70326,0.99178,1,1.08868,-1.65156,6.81886
2.55446,-0.00123,0.62898,1,3.36265,0.04763,0.84704
-1.84855,-0.09217,-0.2357,1,2.25756,0.68013,-6.74879
0.67686,-2.99419,-2.79227,0,4.74524,-0.35088,1.08288
-1.59204,1.09083,0.92709,0,1.41886,0.72171,-3.31049
0.27578,-0.31529,0.26118,1,1.90853,-0.35492,1.16468
0.23335,0.09209,0.20763,0,4.80235,-3.09681,2.31644
-2.65599,1.78706,-0.48418,0,0.54943,-0.54551,-12.84343
1.35864,1.2399,0.63563,1,4.38695,-0.97976,4.58694
-2.05008,-1.18631,-0.44213,1,0.89227,0.17327,-7.75646
2.31202,-0.87578,0.72672,0,1.19892,-0.11759,1.5409
-0.04696,1.05757,1.45012,0,2.14377,0.1759,1.21722
-1.27559,1.10203,0.34186,0,4.3757,0.7184,-2.10824
2.31256,-1.3004,-0.63058,1,4.31877,-0.42454,1.97157
-1.11027,-1.67928,-1.08973,0,0.47152,-0.42953,1.84395
1.73957,2.22904,1.28001,0,3.55202,-0.59059,4.90048
-2.3875,0.05544,1.23254,0,2.08345,-0.08698,-8.06851
-2.07757,-0.63998,-0.62508,0,0.25699,0.24606,-8.33727
2.76199,0.91936,2.11613,0,2.8356,0.69202,3.89768
